	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
918	3732	3.0	0.21682431	ISDB	http://www.wikidata.org/entity/Q27276878	HJSZCMVJNUBOQM-JZFVXYNCSA-N	InChI=1S/C27H40O4/c1-15-13-18(28)22(30)17-14-27(31-23(15)17)16(2)7-8-20-25(5)11-10-21(29)24(3,4)19(25)9-12-26(20,27)6/h13,16,19-21,28-30H,7-12,14H2,1-6H3/t16-,19-,20+,21-,25-,26+,27-/m0/s1	Cc1cc(O)c(O)c2c1O[C@@]1(C2)[C@@H](C)CC[C@@H]2[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]21C	C27H40O4	nan	428.2926597599998	Stypotriol	HJSZCMVJNUBOQM	Terpenoids	Meroterpenoids	Spriromeroterpenoids	http://www.wikidata.org/entity/Q29904666	Stypopodium flabelliforme	250717.0	['Eukaryota']	['Unknown']	['Unknown']	['Phaeophyceae']	['Dictyotales']	['Dictyotaceae']	['Unknown']	['Stypopodium']	['Stypopodium flabelliforme']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	2	2.8672971725463867	1	66	Terpenoids	0.6666666666666666	Meroterpenoids	0.5555555555555556	Merosesquiterpenoids	0.3333333333333333
919	3736	1.0	0.51844954	ISDB	http://www.wikidata.org/entity/Q27164772	MXXWOMGUGJBKIW-UHFFFAOYSA-N	InChI=1S/C17H19NO3/c19-17(18-10-4-1-5-11-18)7-3-2-6-14-8-9-15-16(12-14)21-13-20-15/h2-3,6-9,12H,1,4-5,10-11,13H2	O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1	C17H19NO3	nan	285.13649346799997	Piperidine, 1-(5-(1,3-benzodioxol-5-yl)-1-oxo-2,4-pentadienyl)-	MXXWOMGUGJBKIW	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q3338042	Aglaia perviridis	353170.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Aglaia']	['Aglaia perviridis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	3	8.573798179626465	1	575	Alkaloids	1.0	Lysine alkaloids	1.0	Piperidine alkaloids	1.0
920	3742	8.0	0.6472839	ISDB	http://www.wikidata.org/entity/Q115948461	OXBYVYGWWRTWMD-UHFFFAOYSA-N	InChI=1S/C15H22/c1-9-6-8-12-14(15(12,3)4)13-10(2)5-7-11(9)13/h6,8,10-14H,1,5,7H2,2-4H3	C=C1C=CC2C(C3C(C)CCC13)C2(C)C	C15H22	nan	202.17215070400002	(-)-Dehydroaromadendrene	OXBYVYGWWRTWMD	Terpenoids	Sesquiterpenoids	Aromadendrane sesquiterpenoids	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	2	9.589136123657227	1	91	Terpenoids	1.0	Sesquiterpenoids	0.9565217391304348	Cadinane sesquiterpenoids	0.391304347826087
921	3747	2.0	0.26174214	ISDB	http://www.wikidata.org/entity/Q27155270	BUPDVJFRVYWYEV-PIVIZACJSA-N	InChI=1S/C27H32O13/c1-9-19(31)22(34)25(37)27(39-9)38-8-10-5-12-16(26-24(36)23(35)20(32)15(7-28)40-26)11-3-2-4-13(29)17(11)21(33)18(12)14(30)6-10/h2-6,9,15-16,19-20,22-32,34-37H,7-8H2,1H3/t9-,15+,16-,19-,20+,22+,23-,24+,25+,26-,27+/m0/s1	C[C@@H]1O[C@@H](OCc2cc(O)c3c(c2)[C@@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cccc(O)c2C3=O)[C@H](O)[C@H](O)[C@H]1O	C27H32O13	nan	564.1842910839998	Aloinoside A	BUPDVJFRVYWYEV	Polyketides	Polycyclic aromatic polyketides	Anthraquinones and anthrones	http://www.wikidata.org/entity/Q80079	Aloe vera	62303.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Asphodelaceae']	['Unknown']	['Aloe']	['Aloe vera']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.046968460083008	1	-1	nan	nan	nan	nan	nan	nan
922	3748	1.0	0.30492815	ISDB	http://www.wikidata.org/entity/Q27160572	PDIGSOAOQOXRDU-WJPZTBRDSA-N	InChI=1S/C28H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h6-7,9-10,12-13,15-16,18-19,27,30H,5,8,11,14,17,20-26H2,1-4H3/b7-6-,10-9-,13-12-,16-15-,19-18-/t27-/m1/s1	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C28H48NO7P	nan	541.316839506	LysoPC(20:5(5Z,8Z,11Z,14Z,17Z))	PDIGSOAOQOXRDU	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.719712734222412	1	13	Fatty acids	0.2857142857142857	Glycerophospholipids	0.2857142857142857	Glycerophosphocholines	0.2857142857142857
923	375	19.0	0.62769026	ISDB	http://www.wikidata.org/entity/Q105190698	OEYUUCWCJJESQQ-UHFFFAOYSA-N	InChI=1S/C18H28O2/c1-20-18(19)16-12-7-5-3-2-4-6-9-13-17-14-10-8-11-15-17/h8,10-11,14-15H,2-7,9,12-13,16H2,1H3	COC(=O)CCCCCCCCCCc1ccccc1	C18H28O2	nan	276.208930136	Methyl 11-phenyl-undecanoate	OEYUUCWCJJESQQ	Fatty acids	Fatty Acids and Conjugates	Carbocyclic fatty acids	http://www.wikidata.org/entity/Q15525815	Trichilia claussenii	5747815.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Trichilia']	['Trichilia claussenii']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	1	8.010761260986328	1	176	Fatty acids	0.7049180327868853	Diterpenoids	0.7377049180327869	Catechols with side chains	0.4262295081967213
924	3753	14.0	0.0	MS1_match	http://www.wikidata.org/entity/Q79739	YEJRWHAVMIAJKC-UHFFFAOYSA-N	InChI=1S/C4H6O2/c5-4-2-1-3-6-4/h1-3H2	O=C1CCCO1	C4H6O2	pos_1_1proton1acetonitrile	86.036779432	gamma-Butyrolactone	YEJRWHAVMIAJKC	Fatty acids	Fatty esters	Lactones	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	7.5	1	53	Terpenoids	0.5	Fatty esters	0.25	Lactones	0.16666666666666666
925	3756	3.0	0.58684474	ISDB	http://www.wikidata.org/entity/Q105213553	PQZMZRVBJLKEFN-MEWNVRQFSA-N	InChI=1S/C24H32O3/c1-15(2)18-11-13-23(3)19-12-14-24(23,4)22(21(18)19)27-20(26)10-7-16-5-8-17(25)9-6-16/h5-10,15,18-19,21-22,25H,11-14H2,1-4H3/b10-7+/t18-,19-,21-,22+,23+,24+/m0/s1	CC(C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@]2(C)[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@@H]13	C24H32O3	nan	368.235144884	[(1S,2R,5S,6S,7R,8S)-2,8-dimethyl-5-propan-2-yl-7-tricyclo[4.4.0.02,8]decanyl] (E)-3-(4-hydroxyphenyl)prop-2-enoate	PQZMZRVBJLKEFN	Terpenoids	Sesquiterpenoids	Daucane sesquiterpenoids	http://www.wikidata.org/entity/Q11144450	Pilea cavaleriei	5264297.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Urticaceae']	['Unknown']	['Pilea']	['Pilea cavaleriei']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.347378730773926	1	-1	nan	nan	nan	nan	nan	nan
926	3759	1.0	0.63404614	ISDB	http://www.wikidata.org/entity/Q415007	PFTAWBLQPZVEMU-DZGCQCFKSA-N	InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2/t13-,15+/m0/s1	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2	C15H14O6	nan	290.07903816799995	Cianidanol	PFTAWBLQPZVEMU	Shikimates and Phenylpropanoids	Flavonoids	Flavan-3-ols	http://www.wikidata.org/entity/Q15224860	Pistacia weinmannifolia	1010714.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Pistacia']	['Pistacia weinmaniifolia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	10.036184310913086	1	114	Shikimates and Phenylpropanoids	0.7647058823529411	Flavonoids	0.7352941176470589	Flavan-3-ols	0.5588235294117647
927	376	3.0	0.24674064	ISDB	http://www.wikidata.org/entity/Q105155604	LQLSZSURMCEKFF-UHFFFAOYSA-N	InChI=1S/C23H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21-18-22(24)20-23(25)19-21/h6-7,9-10,18-20,24-25H,2-5,8,11-17H2,1H3	CCCCCC=CCC=CCCCCCCCc1cc(O)cc(O)c1	C23H36O2	nan	344.271530392	5-Heptadeca-8,11-dienylbenzene-1,3-diol	LQLSZSURMCEKFF	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	0	6.98696231842041	1	-1	nan	nan	nan	nan	nan	nan
928	3764	87.0	0.39981768	ISDB	http://www.wikidata.org/entity/Q72461280	IQTTZQQJJBEAIM-ZDUSSCGKSA-N	InChI=1S/C16H16O5/c1-9(17)21-16(2,3)13-8-11-12(19-13)6-4-10-5-7-14(18)20-15(10)11/h4-7,13H,8H2,1-3H3/t13-/m0/s1	CC(=O)OC(C)(C)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1	C16H16O5	nan	288.09977361200004	Columbianetin acetate	IQTTZQQJJBEAIM	Shikimates and Phenylpropanoids	Coumarins	Furocoumarins	http://www.wikidata.org/entity/Q18074525	Murraya siamensis	332866.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Murraya']	['Murraya siamensis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	0	6.599270820617676	1	-1	nan	nan	nan	nan	nan	nan
929	3766	1.0	0.20898615	ISDB	http://www.wikidata.org/entity/Q105010020	GKIBFAJWPMKFPD-QKRVJUIFSA-N	InChI=1S/C38H42O18/c39-17-27-35(55-30(46)12-6-20-3-9-23(41)25(43)15-20)36(34(50)37(53-27)51-14-13-21-4-10-24(42)26(44)16-21)56-38-33(49)32(48)31(47)28(54-38)18-52-29(45)11-5-19-1-7-22(40)8-2-19/h1-12,15-16,27-28,31-44,47-50H,13-14,17-18H2/b11-5+,12-6+/t27-,28-,31-,32+,33-,34-,35-,36-,37-,38+/m1/s1	O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O	C38H42O18	nan	786.2371145039999	Digilanatoside B	GKIBFAJWPMKFPD	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q157838	Digitalis lanata	893248.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Digitalideae']	['Digitalis']	['Digitalis lanata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	1	5.335944652557373	1	18	Shikimates and Phenylpropanoids	0.7692307692307693	Flavonoids	0.7384615384615385	Proanthocyanins	0.5846153846153846
930	3768	9.0	0.46031246	ISDB	http://www.wikidata.org/entity/Q105265528	TVSBSLGTNMNUBC-ZDBFMITKSA-N	InChI=1S/C27H30O15/c1-8-19(34)21(36)23(38)27(39-8)42-26-22(37)20(35)16(7-28)41-25(26)18-13(32)5-12(31)17-14(33)6-15(40-24(17)18)9-2-3-10(29)11(30)4-9/h2-6,8,16,19-23,25-32,34-38H,7H2,1H3/t8-,16+,19-,20+,21+,22-,23+,25-,26+,27-/m0/s1	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc23)[C@H](O)[C@H](O)[C@H]1O	C27H30O15	nan	594.15847026	Orientin 2''-O-rhamnoside	TVSBSLGTNMNUBC	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q5122903	Citrus japonica	370009.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Citrus']	['Citrus japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	2	7.841249942779541	1	64	Shikimates and Phenylpropanoids	0.85	Flavonoids	0.5	Plant xanthones	0.35
931	3769	111.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105309732	WOWWYGURCUCHJY-UHFFFAOYSA-N	InChI=1S/C23H36O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-22-19-17-20-23(24)21-22/h14-21,24H,2-13H2,1H3	CCCCCCCCCCCCCC=CC=Cc1cccc(O)c1	C23H36O	pos_1_minus1proton1magnesium	328.276615772	3-Heptadeca-1,3-dienylphenol	WOWWYGURCUCHJY	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q15545369	Gluta usitata	3942367.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Gluta']	['Gluta usitata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	7.5	1	176	Fatty acids	0.7049180327868853	Diterpenoids	0.7377049180327869	Catechols with side chains	0.4262295081967213
932	377	4.0	0.5264674	ISDB	http://www.wikidata.org/entity/Q27132147	YMBFCQPIMVLNIU-SOUVJXGZSA-N	InChI=1S/C15H24/c1-11(2)6-5-9-15(4)13-8-7-12(3)14(15)10-13/h6-7,13-14H,5,8-10H2,1-4H3/t13-,14-,15+/m0/s1	CC(C)=CCC[C@]1(C)[C@H]2CC=C(C)[C@@H]1C2	C15H24	nan	204.187800768	trans-alpha-Bergamotene	YMBFCQPIMVLNIU	Terpenoids	Sesquiterpenoids	Bergamotane sesquiterpenoids	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	2	9.10586929321289	1	91	Terpenoids	1.0	Sesquiterpenoids	0.9565217391304348	Cadinane sesquiterpenoids	0.391304347826087
933	3773	2.0	0.43200728	ISDB	http://www.wikidata.org/entity/Q27144673	HEUQYIQQCNOXOG-UHFFFAOYSA-N	InChI=1S/C13H25NO3/c1-2-3-4-5-6-7-8-9-10-12(15)14-11-13(16)17/h2-11H2,1H3,(H,14,15)(H,16,17)	CCCCCCCCCCC(=O)NCC(=O)O	C13H25NO3	nan	243.18344366	N-Undecanoylglycine	HEUQYIQQCNOXOG	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q309852	Euglena gracilis	1073327.0	['Eukaryota']	['Unknown']	['Euglenida']	['Euglenophyceae']	['Unknown']	['Euglenaceae']	['Unknown']	['Euglena']	['Euglena gracilis']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	4.228029251098633	1	271	Fatty acids	1.0	Sesquiterpenoids	0.5	N-acyl amines	0.5
934	3780	2.0	0.49937418	ISDB	http://www.wikidata.org/entity/Q104957899	CGMRJZDDIDETAH-FJEABXHCSA-N	InChI=1S/C19H30O3/c1-14(2)17(20)21-13-15(3)7-6-10-19(5)16-8-11-18(4,22-19)12-9-16/h7-8,11,14,16H,6,9-10,12-13H2,1-5H3/b15-7+/t16-,18+,19-/m0/s1	C/C(=C\CC[C@]1(C)O[C@]2(C)C=C[C@H]1CC2)COC(=O)C(C)C	C19H30O3	nan	306.21949482	[(E)-5-[(1S,3S,4R)-1,3-dimethyl-2-oxabicyclo[2.2.2]oct-5-en-3-yl]-2-methylpent-2-enyl] 2-methylpropanoate	CGMRJZDDIDETAH	Terpenoids	Sesquiterpenoids	Bisabolane sesquiterpenoids	http://www.wikidata.org/entity/Q28934733	Artemisia sieberi	324847.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Artemisia']	['Artemisia sieberi']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	7.497496604919434	1	359	Terpenoids	1.0	Sesquiterpenoids	1.0	Bisabolane sesquiterpenoids	0.6666666666666666
935	3781	1.0	0.67276704	ISDB	http://www.wikidata.org/entity/Q76727003	KIHAGWUUUHJRMS-JOCHJYFZSA-N	InChI=1S/C23H48NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)31-22(20-25)21-30-32(27,28)29-19-18-24/h22,25H,2-21,24H2,1H3,(H,27,28)/t22-/m1/s1	CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN	C23H48NO7P	nan	481.316839506	2-azaniumylethyl (2R)-3-hydroxy-2-(octadecanoyloxy)propyl phosphate	KIHAGWUUUHJRMS	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.691068172454834	1	-1	nan	nan	nan	nan	nan	nan
936	3788	23.0	0.43966213	ISDB	http://www.wikidata.org/entity/Q82102428	NJLNIOKPXKKALD-UHFFFAOYSA-N	InChI=1S/C10H14/c1-8(2)10-6-4-9(3)5-7-10/h4-6,10H,1,7H2,2-3H3	C=C(C)C1C=CC(C)=CC1	C10H14	nan	134.109550448	1,3-Cyclohexadiene, 2-methyl-5-(1-methylethenyl)-	NJLNIOKPXKKALD	Terpenoids	Monoterpenoids	Menthane monoterpenoids	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	9.25864839553833	1	892	Terpenoids	1.0	Monoterpenoids	1.0	Menthane monoterpenoids	0.3333333333333333
937	3789	4.0	0.78549206	ISDB	http://www.wikidata.org/entity/Q27105592	YXMLGIGHGPSEKA-AWEZNQCLSA-N	InChI=1S/C15H14O3/c16-12-5-1-10(2-6-12)14-8-4-11-3-7-13(17)9-15(11)18-14/h1-3,5-7,9,14,16-17H,4,8H2/t14-/m0/s1	Oc1ccc([C@@H]2CCc3ccc(O)cc3O2)cc1	C15H14O3	nan	242.094294308	7,4'-Dihydroxyflavan	YXMLGIGHGPSEKA	Shikimates and Phenylpropanoids	Flavonoids	Flavans	http://www.wikidata.org/entity/Q15525344	Soymida febrifuga	5747871.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Meliaceae']	['Unknown']	['Soymida']	['Soymida febrifuga']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	3	9.6419677734375	1	163	Shikimates and Phenylpropanoids	1.0	Coumarins	0.8	Flavans	0.8
938	3792	2.0	0.4662789	ISDB	http://www.wikidata.org/entity/Q4690888	RSYUFYQTACJFML-UKRRQHHQSA-N	InChI=1S/C15H14O5/c16-9-3-1-8(2-4-9)15-13(19)7-11-12(18)5-10(17)6-14(11)20-15/h1-6,13,15-19H,7H2/t13-,15-/m1/s1	Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1	C15H14O5	nan	274.084123548	(-)-Epiafzelechin	RSYUFYQTACJFML	Shikimates and Phenylpropanoids	Flavonoids	Flavan-3-ols	http://www.wikidata.org/entity/Q196178	Xanthoceras sorbifolium	477510.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Sapindaceae']	['Unknown']	['Xanthoceras']	['Xanthoceras sorbifolium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	3	8.365115642547607	1	114	Shikimates and Phenylpropanoids	0.7647058823529411	Flavonoids	0.7352941176470589	Flavan-3-ols	0.5588235294117647
939	3793	2.0	0.5624429	ISDB	http://www.wikidata.org/entity/Q105347358	YEQBGJNMHDZXRG-NMTUBSNHSA-N	InChI=1S/C27H40O2/c1-17-10-14-27(28-16-17)18(2)24-23(29-27)15-22-20-9-8-19-7-5-6-12-25(19,3)21(20)11-13-26(22,24)4/h5,7-8,17-18,20-24H,6,9-16H2,1-4H3/t17-,18+,20-,21-,22-,23+,24+,25-,26+,27-/m0/s1	C[C@H]1CC[C@]2(OC1)O[C@@H]1C[C@H]3[C@H]4CC=C5C=CCC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]1[C@H]2C	C27H40O2	nan	396.30283051999993	(1R,2S,4R,5'S,6S,7R,8S,9R,12S,13R)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-16,18-diene-6,2'-oxane]	YEQBGJNMHDZXRG	Terpenoids	Steroids	Spirostane steroids	http://www.wikidata.org/entity/Q133205	Trigonella foenum-graecum	1007994.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Trifolieae']	['Trigonella']	['Trigonella foenum-graecum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	1	6.749771595001221	1	30	Terpenoids	0.9090909090909091	Triterpenoids	0.7272727272727273	Cycloartane triterpenoids	0.5
940	3794	8.0	0.27111736	ISDB	http://www.wikidata.org/entity/Q104913383	AJTJMWNUICROTB-MEXDGMDJSA-N	InChI=1S/C24H36O3/c1-14(25)19-15(26)12-22(5)17-7-6-16-20(2,3)18(27)8-9-23(16)13-24(17,23)11-10-21(19,22)4/h15-17,19,26H,6-13H2,1-5H3/t15-,16-,17-,19-,21+,22-,23+,24-/m0/s1	CC(=O)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C	C24H36O3	nan	372.26644501199996	(1S,3R,8R,11S,12S,14S,15R,16R)-15-acetyl-14-hydroxy-7,7,12,16-tetramethylpentacyclo[9.7.0.01,3.03,8.012,16]octadecan-6-one	AJTJMWNUICROTB	Terpenoids	Triterpenoids	Cycloartane triterpenoids	http://www.wikidata.org/entity/Q2881541	Balsamorhiza sagittata	434097.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Heliantheae']	['Balsamorhiza']	['Balsamorhiza sagittata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	1	5.584469318389893	1	41	Terpenoids	0.5901639344262295	Aromatic polyketides	0.32786885245901637	Catechols with side chains	0.2786885245901639
941	3795	11.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115784759	PHXATPHONSXBIL-SNVBAGLBSA-N	InChI=1S/C11H20O2/c1-2-3-4-5-6-7-10-8-9-11(12)13-10/h10H,2-9H2,1H3/t10-/m1/s1	CCCCCCC[C@@H]1CCC(=O)O1	C11H20O2	pos_1_1proton1acetonitrile	184.14632988	(5R)-5-heptyloxolan-2-one	PHXATPHONSXBIL	Fatty acids	Fatty esters	Lactones	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	7.5	1	361	Alkaloids	0.6666666666666666	Fatty esters	0.5	Lactones	0.5
